datetime,open,high,low,close,volume,rsi,macd,macdsignal,macdhist,fastk,fastd
2017-07-17 02:00:00,136.03,165.8,134.9,165.3,375428.609957,39.5458936178,-24.9102849185,-17.6924174603,-7.21786745825,100.0,33.3333333333
2017-07-18 02:00:00,165.3,218.63,155.0,197.73,376748.26724,47.7501117085,-21.8372880966,-18.5213915875,-3.31589650902,100.0,66.6666666667
2017-07-19 02:00:00,197.73,215.89,164.2,168.0,355283.044424,42.1083784127,-21.5524354515,-19.1276003603,-2.42483509114,31.2337478913,77.0779159638
2017-07-20 02:00:00,168.0,204.6,168.0,196.57,227507.779388,48.4158390016,-18.8045601831,-19.0629923249,0.258432141806,100.0,77.0779159638
2017-07-21 02:00:00,196.77,204.5,181.5,186.9,138984.083454,46.5665130395,-17.2087654835,-18.6921469566,1.48338147308,70.68034059,67.3046961604
2017-07-22 02:00:00,186.51,201.99,185.3,198.23,69926.9681341,49.0233989966,-14.8585700296,-17.9254315712,3.06686154157,100.0,90.2267801967
2017-07-23 02:00:00,198.23,200.3,188.71,196.7,75194.1724008,48.6977672522,-12.9699716538,-16.9343395877,3.96436793396,86.7461595661,85.8088333854
2017-07-24 02:00:00,196.6,198.44,192.24,194.72,57608.433102,48.2510950425,-11.5004433347,-15.8475603371,4.3471170024,0.0,62.2487198554
2017-07-25 02:00:00,194.72,195.58,168.84,177.0,170327.127574,44.3320445818,-11.6316055539,-15.0043693805,3.37276382659,0.0,28.915386522
2017-07-26 02:00:00,176.9,181.0,167.11,175.0,90864.3698319,43.8986575792,-11.7613582264,-14.3557671497,2.59440892326,0.0,-9.47390314347e-15
2017-07-27 02:00:00,174.99,178.0,170.71,175.46,79832.4181021,44.0341745092,-11.6922885741,-13.8230714345,2.13078286046,31.2692649267,10.4230883089
2017-07-28 02:00:00,175.11,175.9,163.0,163.51,78934.7611912,41.2467399103,-12.4582050736,-13.5500981623,1.09189308878,0.0,10.4230883089
2017-07-29 02:00:00,164.08,179.41,153.22,177.5,127853.52619,45.5891869942,-11.8002968601,-13.2001379019,1.39984104183,100.0,43.7564216422
2017-07-30 02:00:00,177.0,179.4,168.0,168.98,49819.3177775,43.4814651407,-11.8300235092,-12.9261150233,1.09609151415,51.4623480071,50.4874493357
2017-07-31 02:00:00,168.98,173.95,163.1,173.35,69730.5954133,44.8888644587,-11.3698945476,-12.6148709282,1.2449763806,66.7734841585,72.7452773886
2017-08-01 02:00:00,173.36,197.5,173.36,193.01,151362.676563,50.8219974876,-9.31150411275,-11.9541975651,2.64269345236,100.0,72.7452773886
2017-08-02 02:00:00,193.01,195.45,182.5,183.99,83289.2329141,48.2551722317,-8.31223520667,-11.2258050934,2.91356988675,56.7374396743,74.5036412776
2017-08-03 02:00:00,183.99,193.6,183.56,191.9,50891.3337534,50.6109269934,-6.80360873943,-10.3413658226,3.53775708319,91.7769823363,82.8381406702
2017-08-04 02:00:00,191.9,193.0,186.0,187.25,36868.5219172,49.1930833864,-5.91504260426,-9.45610117895,3.54105857469,39.8136159984,62.7760126697
2017-08-05 02:00:00,187.55,214.98,186.0,214.02,127603.813701,56.7116517627,-3.0159660869,-8.16807416054,5.15210807364,100.0,77.1968661116
2017-08-06 02:00:00,214.0,231.99,211.06,225.0,104653.715018,59.3676220167,0.165657578679,-6.5013278127,6.66698539137,100.0,79.9378719995
2017-08-07 02:00:00,225.88,232.39,220.01,228.95,85583.9416471,60.3110340576,2.97159455224,-4.60674333971,7.57833789195,100.0,100.0
2017-08-08 02:00:00,228.94,255.98,226.0,252.0,124890.705596,65.3647011722,6.97486033435,-2.2904226049,9.26528293925,100.0,100.0
2017-08-09 02:00:00,252.33,269.98,240.99,252.5,166896.207065,65.4674199004,10.0717225815,0.182006432379,9.8897161491,100.0,100.0
2017-08-10 02:00:00,252.54,268.18,249.1,253.0,88682.1520424,65.5773608647,12.4231477314,2.63023469219,9.79291303925,100.0,100.0
2017-08-11 02:00:00,254.68,265.3,252.1,264.64,53347.5672663,68.1217994443,15.0524050685,5.11466876746,9.93773630106,100.0,100.0
2017-08-12 02:00:00,264.64,269.98,255.05,262.29,77479.8367892,67.044319097,16.7533627535,7.44240756466,9.31095518881,57.6535131955,85.8845043985
2017-08-13 02:00:00,262.29,262.89,242.0,252.54,76978.0844962,62.6189408128,17.1173226177,9.37739057527,7.73993204245,0.0,52.5511710652
2017-08-14 02:00:00,253.8,262.2,251.46,255.0,37096.4193493,63.2775611055,17.4036464701,10.9826417542,6.42100471589,14.8828021104,24.1787717686
2017-08-15 02:00:00,255.0,256.0,227.0,244.16,77098.8662994,58.3951002352,16.5649127765,12.0990959587,4.4658168178,0.0,4.96093403681
2017-08-16 02:00:00,243.5,261.24,239.3,258.0,62407.7307812,62.3856613063,16.823056888,13.0438881446,3.77916874345,81.7325766059,32.2051262388
2017-08-17 02:00:00,258.0,266.47,254.0,256.87,49426.0385483,61.8639215098,16.7434483499,13.7838001856,2.95964816426,86.9256531304,56.2194099121
2017-08-18 02:00:00,256.87,262.0,245.1,251.19,53141.3605075,59.1845548889,16.0371630468,14.2344727579,1.80269028893,0.0,56.2194099121
2017-08-19 02:00:00,251.19,254.89,241.22,250.59,27610.5155452,58.8943824455,15.2531826749,14.4382147413,0.814967933624,0.0,28.9752177101
2017-08-20 02:00:00,250.93,255.55,247.36,255.55,26716.1551458,60.6135178466,14.8607971109,14.5227312152,0.338065895679,100.0,33.3333333333
2017-08-21 02:00:00,255.6,293.1,253.75,272.5,142617.998758,65.8670924118,15.7361554626,14.7654160647,0.97073939791,100.0,66.6666666667
2017-08-22 02:00:00,272.85,282.0,250.1,268.52,106950.464232,63.7179386997,15.9251552485,14.9973639014,0.927791347091,59.0915921059,86.3638640353
2017-08-23 02:00:00,268.45,279.44,267.2,271.95,46844.6928009,64.7843635549,16.1653669868,15.2309645185,0.934402468312,49.6206878646,69.5707599902
2017-08-24 02:00:00,271.0,278.9,270.2,277.5,31833.0391912,66.5001555707,16.612081403,15.5071878954,1.10489350761,100.0,69.5707599902
2017-08-25 02:00:00,277.32,286.0,276.43,277.9,51850.629517,66.6263628291,16.8046686932,15.766684055,1.0379846382,100.0,83.2068959549
2017-08-26 02:00:00,278.0,282.0,273.45,279.0,43875.9999938,66.994613664,16.851799263,15.9837070966,0.868092166445,100.0,100.0
2017-08-27 02:00:00,279.0,290.45,277.89,290.45,40981.4978969,70.6276994176,17.6100719401,16.3089800653,1.30109187483,100.0,100.0
2017-08-28 02:00:00,290.45,293.0,280.0,290.12,53726.6158744,70.3872200739,17.977150853,16.6426142228,1.3345366302,93.3808514304,97.7936171435
2017-08-29 02:00:00,290.12,310.0,289.8,309.0,92176.1900508,75.5222887749,19.565977342,17.2272868467,2.33869049537,100.0,97.7936171435
2017-08-30 02:00:00,309.0,324.47,305.0,321.0,97010.3237133,78.1193983761,21.5450752768,18.0908445327,3.45423074413,100.0,97.7936171435
2017-08-31 02:00:00,320.99,329.0,318.5,326.3,59414.3708263,79.1705758402,23.2729146813,19.1272585624,4.14565611886,100.0,100.0
2017-09-01 02:00:00,326.3,332.17,325.2,327.32,61604.3253051,79.3759284257,24.4427841328,20.1903636765,4.25242045633,100.0,100.0
2017-09-02 02:00:00,327.3,328.81,274.0,295.47,146889.481501,59.6127764893,22.5400575307,20.6603024473,1.87975508335,0.0,66.6666666667
2017-09-03 02:00:00,295.3,314.7,284.0,299.84,68200.2410333,61.0458797229,21.1410545514,20.7564528682,0.384601683287,7.25139005243,35.7504633508
2017-09-04 02:00:00,299.94,300.0,235.15,258.5,182765.356704,44.8372537345,16.5062681198,19.9064159185,-3.40014779866,0.0,2.41713001748
2017-09-05 02:00:00,258.88,288.0,240.0,273.48,118505.986683,50.0162403475,13.8819053245,18.7015137997,-4.81960847522,31.9520397147,13.0678099224
2017-09-06 02:00:00,273.49,292.73,273.0,287.08,82947.4073221,54.2186579516,12.7524825609,17.5117075519,-4.75922499106,100.0,43.9840132382
2017-09-07 02:00:00,287.4,287.5,273.0,280.7,60055.8589071,52.0095358569,11.2133338707,16.2520328157,-5.03869894494,47.4321140159,59.7947179102
2017-09-08 02:00:00,280.7,288.0,250.0,259.88,106238.664009,45.4950541103,8.21880616343,14.6453874852,-6.42658132181,0.0,49.1440380053
2017-09-09 02:00:00,259.85,262.71,245.0,254.79,40248.694945,44.0426350852,5.37296472707,12.7909029336,-7.41793820654,0.0,15.810704672
2017-09-10 02:00:00,254.79,260.11,237.0,251.78,67350.6060081,43.1650417723,2.84197255069,10.801116857,-7.95914430633,0.0,-1.42108547152e-14
2017-09-11 02:00:00,251.38,288.0,243.14,250.2,56118.1531924,42.684243527,0.700574434712,8.78100837256,-8.08043393785,0.0,-1.42108547152e-14
2017-09-12 02:00:00,250.2,267.48,241.31,245.33,110536.317619,41.1623393302,-1.37363291467,6.75008011511,-8.12371302978,0.0,-1.42108547152e-14
2017-09-13 02:00:00,245.33,245.63,210.0,231.72,191691.235736,37.1733300998,-4.06876821216,4.58631044966,-8.65507866182,0.0,-1.42108547152e-14
2017-09-14 02:00:00,231.72,288.0,188.0,188.01,252563.287106,27.8415295477,-9.62081132886,1.74488609395,-11.3656974228,0.0,-1.42108547152e-14
2017-09-15 02:00:00,188.01,227.8,167.22,218.9,319172.626148,39.4162814566,-11.3969042399,-0.883471972818,-10.5134322671,100.0,33.3333333333
2017-09-16 02:00:00,218.9,228.8,206.0,214.33,104490.79002,38.4340286972,-13.0231091789,-3.31139941403,-9.71170976485,91.5138331501,63.8379443834
2017-09-17 02:00:00,214.33,223.99,202.21,217.0,72687.6433867,39.3844397437,-13.9357984139,-5.43627921401,-8.49951919992,96.7582974302,96.0907101934
2017-09-18 02:00:00,217.29,252.5,217.26,251.35,145477.167565,50.0646337714,-11.7518848697,-6.69940034515,-5.05248452456,100.0,96.0907101934
2017-09-19 02:00:00,251.35,252.38,232.96,236.3,77768.4098702,46.2219248549,-11.1074866813,-7.58101761238,-3.52646906891,64.020233092,86.9261768407
2017-09-20 02:00:00,237.4,245.2,232.0,238.06,45266.0167848,46.7367913384,-10.3356364005,-8.13194137001,-2.20369503053,13.3985293876,59.1395874932
2017-09-21 02:00:00,238.06,242.31,209.0,216.4,105758.192646,41.474219286,-11.3409886148,-8.77375081896,-2.56723779581,0.0,25.8062541599
2017-09-22 02:00:00,216.4,227.78,211.0,222.5,81535.306678,43.4068939715,-11.5128060064,-9.32156185644,-2.19124414993,36.7249068753,16.7078120876
2017-09-23 02:00:00,222.5,239.9,219.0,239.87,64095.2019808,48.6108937985,-10.1305796778,-9.48336542071,-0.64721425707,100.0,45.5749689584
2017-09-24 02:00:00,239.87,245.69,232.78,237.51,42320.7633944,47.9655369521,-9.12045272885,-9.41078288234,0.290330153485,87.5988303643,74.7745790798
2017-09-25 02:00:00,237.51,251.3,237.51,248.83,70510.5679505,51.3049507117,-7.32208599988,-8.99304350585,1.67095750597,100.0,95.8662767881
2017-09-26 02:00:00,248.83,249.57,240.5,242.5,53924.4967824,49.3959230267,-6.33462390738,-8.46135958615,2.12673567877,42.8334485487,76.8107596377
2017-09-27 02:00:00,242.5,266.58,241.94,261.75,82281.4782647,54.8927380779,-3.95316928896,-7.55972152671,3.60655223776,100.0,80.9444828496
2017-09-28 02:00:00,261.75,262.99,252.06,256.44,46265.2436212,53.1768203802,-2.4658966473,-6.54095655083,4.07505990354,68.7834194582,70.5389560023
2017-09-29 02:00:00,256.0,257.31,235.31,245.93,71569.302923,49.8549497097,-2.11095772124,-5.65495678491,3.54399906367,0.0,56.2611398194
2017-09-30 02:00:00,245.93,258.17,244.94,254.8,26247.6953275,52.5490329446,-1.10123682224,-4.74421279238,3.64297597014,81.1013884078,49.961602622
2017-10-01 02:00:00,254.8,255.89,248.5,255.39,20723.3965701,52.7309497787,-0.250529715355,-3.84547617697,3.59494646162,100.0,60.3671294693
