,period,fast_k_period,fast_d_period,selling_rsi,selling_stoch_rsi,buying_rsi,busying_stoch_rsi,buying_confirmed_pullish,buying_rsi_pullish,buying_macdhist,balance,profit,recorded_transaction,recommendation
6047,17,3,3,90,80,25,20,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6048,17,3,3,90,80,25,25,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6049,17,3,3,90,80,25,25,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6050,17,3,3,90,80,25,25,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6051,17,3,3,90,80,25,25,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6052,17,3,3,90,80,25,25,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6053,17,3,3,90,80,25,25,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6054,17,3,3,90,80,25,25,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6055,17,3,3,90,80,25,25,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6056,17,3,3,90,80,25,25,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6057,17,3,3,90,80,25,25,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6058,17,3,3,90,80,25,25,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6059,17,3,3,90,80,25,25,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6060,17,3,3,90,80,25,25,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6061,17,3,3,90,80,25,25,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6062,17,3,3,90,80,25,25,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6063,17,3,3,90,80,25,25,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6064,17,3,3,90,80,25,25,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6065,17,3,3,90,80,25,25,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6066,17,3,3,90,80,25,25,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6067,17,3,3,90,80,25,25,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6068,17,3,3,90,80,25,25,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6069,17,3,3,90,80,25,25,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6070,17,3,3,90,80,25,25,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6071,17,3,3,90,80,25,25,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6072,17,3,3,90,80,25,25,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6073,17,3,3,90,80,25,25,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6074,17,3,3,90,80,25,25,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6075,17,3,3,90,80,30,5,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6076,17,3,3,90,80,30,5,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6077,17,3,3,90,80,30,5,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6078,17,3,3,90,80,30,5,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6079,17,3,3,90,80,30,5,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6080,17,3,3,90,80,30,5,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6081,17,3,3,90,80,30,5,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6082,17,3,3,90,80,30,5,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6083,17,3,3,90,80,30,5,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6084,17,3,3,90,80,30,5,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6085,17,3,3,90,80,30,5,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6086,17,3,3,90,80,30,5,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6087,17,3,3,90,80,30,5,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6088,17,3,3,90,80,30,5,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6089,17,3,3,90,80,30,5,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6090,17,3,3,90,80,30,5,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6091,17,3,3,90,80,30,5,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6092,17,3,3,90,80,30,5,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6093,17,3,3,90,80,30,5,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6094,17,3,3,90,80,30,5,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6095,17,3,3,90,80,30,5,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6096,17,3,3,90,80,30,5,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6097,17,3,3,90,80,30,5,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6098,17,3,3,90,80,30,5,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6099,17,3,3,90,80,30,5,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6100,17,3,3,90,80,30,5,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6101,17,3,3,90,80,30,5,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6102,17,3,3,90,80,30,10,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6103,17,3,3,90,80,30,10,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6104,17,3,3,90,80,30,10,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6105,17,3,3,90,80,30,10,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6106,17,3,3,90,80,30,10,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6107,17,3,3,90,80,30,10,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6108,17,3,3,90,80,30,10,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6109,17,3,3,90,80,30,10,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6110,17,3,3,90,80,30,10,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6111,17,3,3,90,80,30,10,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6112,17,3,3,90,80,30,10,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6113,17,3,3,90,80,30,10,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6114,17,3,3,90,80,30,10,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6115,17,3,3,90,80,30,10,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6116,17,3,3,90,80,30,10,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6117,17,3,3,90,80,30,10,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6118,17,3,3,90,80,30,10,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6119,17,3,3,90,80,30,10,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6120,17,3,3,90,80,30,10,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6121,17,3,3,90,80,30,10,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6122,17,3,3,90,80,30,10,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6123,17,3,3,90,80,30,10,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6124,17,3,3,90,80,30,10,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6125,17,3,3,90,80,30,10,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6126,17,3,3,90,80,30,10,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6127,17,3,3,90,80,30,10,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6128,17,3,3,90,80,30,10,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6129,17,3,3,90,80,30,15,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6130,17,3,3,90,80,30,15,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6131,17,3,3,90,80,30,15,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6132,17,3,3,90,80,30,15,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6133,17,3,3,90,80,30,15,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6134,17,3,3,90,80,30,15,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6135,17,3,3,90,80,30,15,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6136,17,3,3,90,80,30,15,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6137,17,3,3,90,80,30,15,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6138,17,3,3,90,80,30,15,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6139,17,3,3,90,80,30,15,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6140,17,3,3,90,80,30,15,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6141,17,3,3,90,80,30,15,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6142,17,3,3,90,80,30,15,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6143,17,3,3,90,80,30,15,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6144,17,3,3,90,80,30,15,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6145,17,3,3,90,80,30,15,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6146,17,3,3,90,80,30,15,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6147,17,3,3,90,80,30,15,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6148,17,3,3,90,80,30,15,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6149,17,3,3,90,80,30,15,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6150,17,3,3,90,80,30,15,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6151,17,3,3,90,80,30,15,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6152,17,3,3,90,80,30,15,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6153,17,3,3,90,80,30,15,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6154,17,3,3,90,80,30,15,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6155,17,3,3,90,80,30,15,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6156,17,3,3,90,80,30,20,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6157,17,3,3,90,80,30,20,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6158,17,3,3,90,80,30,20,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6159,17,3,3,90,80,30,20,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6160,17,3,3,90,80,30,20,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6161,17,3,3,90,80,30,20,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6162,17,3,3,90,80,30,20,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6163,17,3,3,90,80,30,20,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6164,17,3,3,90,80,30,20,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6165,17,3,3,90,80,30,20,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6166,17,3,3,90,80,30,20,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6167,17,3,3,90,80,30,20,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6168,17,3,3,90,80,30,20,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6169,17,3,3,90,80,30,20,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6170,17,3,3,90,80,30,20,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6171,17,3,3,90,80,30,20,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6172,17,3,3,90,80,30,20,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6173,17,3,3,90,80,30,20,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6174,17,3,3,90,80,30,20,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6175,17,3,3,90,80,30,20,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6176,17,3,3,90,80,30,20,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6177,17,3,3,90,80,30,20,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6178,17,3,3,90,80,30,20,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6179,17,3,3,90,80,30,20,20,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6180,17,3,3,90,80,30,20,20,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6181,17,3,3,90,80,30,20,20,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6182,17,3,3,90,80,30,20,20,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6183,17,3,3,90,80,30,25,10,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6184,17,3,3,90,80,30,25,10,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6185,17,3,3,90,80,30,25,10,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6186,17,3,3,90,80,30,25,10,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6187,17,3,3,90,80,30,25,10,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6188,17,3,3,90,80,30,25,10,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6189,17,3,3,90,80,30,25,10,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6190,17,3,3,90,80,30,25,10,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6191,17,3,3,90,80,30,25,10,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6192,17,3,3,90,80,30,25,15,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6193,17,3,3,90,80,30,25,15,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6194,17,3,3,90,80,30,25,15,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6195,17,3,3,90,80,30,25,15,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6196,17,3,3,90,80,30,25,15,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6197,17,3,3,90,80,30,25,15,55,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6198,17,3,3,90,80,30,25,15,60,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6199,17,3,3,90,80,30,25,15,60,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6200,17,3,3,90,80,30,25,15,60,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6201,17,3,3,90,80,30,25,20,50,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6202,17,3,3,90,80,30,25,20,50,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6203,17,3,3,90,80,30,25,20,50,10,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6204,17,3,3,90,80,30,25,20,55,1,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
6205,17,3,3,90,80,30,25,20,55,5,8987.29468296,79.7458936591,"[('buying', Timestamp('2018-03-30 02:00:00'), 318.41000000000003, 15.545994158474921, 0)]",
